,dest_x,dest_y
0,-22.613573,-3.5443945
1,-28.848972,-14.880247
2,-22.613573,-3.5443945
3,1.2566633,-8.276182
4,-28.848972,-14.880247
5,-28.848972,-14.880247
6,-28.848972,-14.880247
7,-28.848972,-14.880247
8,-28.848972,-14.880247
9,1.2566633,-8.276182
10,1.2566633,-8.276182
11,1.2566633,-8.276182
12,1.2566633,-8.276182
13,-28.848972,-14.880247
14,-28.848972,-14.880247
15,-28.848972,-14.880247
16,-22.613573,-3.5443945
17,-28.848972,-14.880247
18,-28.848972,-14.880247
19,-22.613573,-3.5443945
20,-22.613573,-3.5443945
21,-28.848972,-14.880247
22,-22.613573,-3.5443945
23,-22.613573,-3.5443945
24,-28.848972,-14.880247
25,-28.848972,-14.880247
26,-22.613573,-3.5443945
27,-28.848972,-14.880247
28,-28.848972,-14.880247
29,-28.848972,-14.880247
30,-28.848972,-14.880247
31,-28.848972,-14.880247
32,-28.848972,-14.880247
33,-28.848972,-14.880247
34,-28.848972,-14.880247
35,-28.848972,-14.880247
36,-28.848972,-14.880247
37,-28.848972,-14.880247
38,-28.848972,-14.880247
39,-28.848972,-14.880247
40,-28.848972,-14.880247
41,-28.848972,-14.880247
42,-28.848972,-14.880247
43,-28.848972,-14.880247
44,-28.848972,-14.880247
45,-28.848972,-14.880247
46,-28.848972,-14.880247
47,-22.613573,-3.5443945
48,-22.613573,-3.5443945
49,-28.848972,-14.880247
50,-28.848972,-14.880247
51,-28.848972,-14.880247
52,-22.613573,-3.5443945
53,-28.848972,-14.880247
54,-28.848972,-14.880247
55,-28.848972,-14.880247
56,-28.848972,-14.880247
57,-22.613573,-3.5443945
58,-22.613573,-3.5443945
59,-28.848972,-14.880247
60,-28.848972,-14.880247
61,-28.848972,-14.880247
62,-28.848972,-14.880247
63,-28.848972,-14.880247
64,-28.848972,-14.880247
65,-28.848972,-14.880247
66,-22.613573,-3.5443945
67,-28.848972,-14.880247
68,-28.848972,-14.880247
69,-28.848972,-14.880247
70,-28.848972,-14.880247
71,1.2566633,-8.276182
72,-28.848972,-14.880247
73,-28.848972,-14.880247
74,1.2566633,-8.276182
75,1.2566633,-8.276182
76,1.2566633,-8.276182
77,1.2566633,-8.276182
78,-28.848972,-14.880247
79,-0.8722162,-2.3144598
80,1.2566633,-8.276182
81,-28.848972,-14.880247
82,-28.848972,-14.880247
83,-28.848972,-14.880247
84,-28.848972,-14.880247
85,1.2566633,-8.276182
86,1.2566633,-8.276182
87,1.2566633,-8.276182
88,1.2566633,-8.276182
89,-0.8722162,-2.3144598
90,1.2566633,-8.276182
91,-0.8722162,-2.3144598
92,1.2566633,-8.276182
93,-0.8722162,-2.3144598
94,-0.8722162,-2.3144598
95,-0.8722162,-2.3144598
96,-22.613573,-3.5443945
97,1.2566633,-8.276182
98,1.2566633,-8.276182
99,-22.613573,-3.5443945
100,-22.613573,-3.5443945
101,-0.8722162,-2.3144598
102,1.2566633,-8.276182
103,1.2566633,-8.276182
104,-0.8722162,-2.3144598
105,-28.848972,-14.880247
106,-28.848972,-14.880247
107,-28.848972,-14.880247
108,-28.848972,-14.880247
109,1.2566633,-8.276182
110,-22.613573,-3.5443945
111,-22.613573,-3.5443945
112,-28.848972,-14.880247
113,-28.848972,-14.880247
114,-28.848972,-14.880247
115,-28.848972,-14.880247
116,-28.848972,-14.880247
117,-28.848972,-14.880247
118,-28.848972,-14.880247
119,-22.613573,-3.5443945
120,-22.613573,-3.5443945
121,-28.848972,-14.880247
122,-22.613573,-3.5443945
123,-28.848972,-14.880247
124,-28.848972,-14.880247
125,-28.848972,-14.880247
126,-28.848972,-14.880247
127,-28.848972,-14.880247
128,-28.848972,-14.880247
129,-28.848972,-14.880247
130,-22.613573,-3.5443945
131,-28.848972,-14.880247
132,-28.848972,-14.880247
133,-28.848972,-14.880247
134,-22.613573,-3.5443945
135,-28.848972,-14.880247
